648.49,648.5,648.5,648.5,646.75865255,646.78,648.5,648.5,648.5,648.5,648.5,648.49,648.49,648.49,648.49,648.49,648.49,646.75,648.98867005,648.25902328,647.31,649.95421948,646.78663767,649.98178443,649.98147826,649.99,649.99,649.98,649.97860847,649.99,649.99,649.99,649.9851,649.97451291,649.94052427,648.64518333,648.96353043,649.98512312,649.98,649.95947856,649.99,649.99,649.99679702,650.00206815,650.5599613,651.07364968,651.14898633,651.15,650.66228661,651.1,651.3725978,651.81343183,651.98715692,650.00002343,650.0,650.0,652.11,650.85415913,652.0,652.06510917,650.79716409,650.98391141,650.67821179,652.39,651.50079413,649.14528678,650.04434155,651.72279,650.5,650.9986,651.0,651.55896393,651.0,651.70637263,651.99,651.98,651.01,650.83974481,648.76686696,645.78084924,643.51200835,641.68701815,640.26214484,639.05914099,637.95760422,637.18689191,640.25337908,643.50055867,642.94015342,643.66098573,643.20463418,643.49964612,645.3981467,645.92117185,646.29958681,646.31166667,646.18825811,645.75545805,645.67957734,645.60168086,
316.19161827,316.04159735,316.2,315.40647171,315.03160791,316.18,316.0,314.96094633,316.0,316.0,315.9959415,315.97464275,315.97069701,315.89334259,316.12403315,316.01,314.22903258,316.19063492,314.21481099,315.23617576,313.88914138,315.06171442,315.13802497,315.44,315.14,315.08094659,315.1311536,315.13228434,315.13893445,314.03512608,315.10061696,315.09166743,314.71622155,313.61415922,313.55,313.54,313.53689384,313.54929389,313.54872667,313.62322278,314.2991911,313.03388237,314.25300398,313.60440467,314.08,313.98470425,313.99,314.0,312.9934244,312.6168077,313.02982767,312.32512828,313.28,312.53659863,313.0,312.55782513,312.93012051,312.99040098,313.32488516,313.9220024,313.92498817,313.59193244,314.09523363,313.09238158,313.98951665,313.54857143,313.96784555,313.90770567,313.03638031,313.03807396,313.34673076,313.03249249,313.50179013,313.58514711,313.55839543,312.33391651,312.86,313.65198812,313.89,312.85771168,313.83568158,314.22975821,313.6603107,314.1730922,314.10306762,313.668669,312.98649212,312.45929322,312.78133038,313.55434644,314.554099,314.19869753,313.46250219,314.89838966,313.95464846,314.43306457,313.225,313.99359496,314.51015259,314.54217778,
470.02737169,471.43,471.63584766,470.58,471.86,469.32977177,469.31267972,471.29854711,469.8604511,471.43964234,471.6954423,472.0451323,472.18,472.36,472.31,470.34,472.33925141,472.58,472.59,472.49,471.56269463,471.55,471.56,472.35893048,471.57,471.56596332,471.47,471.47,471.47,471.47,470.68,470.69,470.74153846,472.55784034,473.424368,471.11527088,472.62,473.75,473.8371334,472.81431829,472.88,474.09795429,474.11,474.1421182,474.1,473.19774845,474.51,472.62981238,470.22681056,472.06319149,469.68593166,469.74028622,472.76814815,468.56036557,474.88111894,469.417,472.62,472.62,472.66,473.02,474.27832786,474.98,468.83080615,475.42634422,468.28265063,472.80668983,472.61,474.09544671,474.51945684,475.22899226,475.47950821,475.49,470.09419486,475.49945413,475.47973842,475.49976607,475.86,475.86,476.90202416,477.08,477.37251707,477.98152489,477.99918337,478.0,478.43821323,476.23765882,472.4618945,473.79,478.80574015,478.81,478.93,478.81,478.83192603,478.81,478.94,478.84216611,478.81,478.94,478.94,478.9,
264.26,264.25,263.65,263.5535826,263.5263001,263.6,263.54352028,264.19,264.18,264.19937374,264.3,263.68980215,264.34944717,263.68431538,264.3212219,263.8934244,264.78002024,264.9015909,264.43,265.15455367,264.52,265.19566997,264.69014775,265.22021141,265.24688877,265.39,264.94233137,264.91,265.40896952,265.44519277,265.47,265.0799815,265.46,264.86984639,265.03667983,264.41611114,265.11,264.33248183,265.02829188,264.35804044,265.24339506,264.25944238,264.70632014,265.24638789,264.8465846,264.74690935,265.38223864,264.57478547,264.98198256,264.46225644,265.36222852,264.94679119,264.82394584,265.04239495,264.46687227,265.28621204,264.86565883,265.42574933,264.41534344,265.2561228,265.31319115,264.42626327,264.22527273,264.67705411,265.35,264.50622214,265.08,265.08,264.96,265.09723193,265.12,265.12,264.48174909,264.97022779,264.29709252,264.87779664,264.97602403,264.32729326,264.88,264.92031736,264.61541233,265.06,265.01,264.97,264.73637459,264.37907153,264.96857479,264.4409312,264.99433976,264.57,265.14587151,264.77319425,265.12,265.12121783,265.17891647,265.11152472,264.84,264.80898201,265.43648353,264.79440113,
124.38,124.745,124.78,124.1945193,124.06020943,124.76,123.58819098,124.67193548,123.87565587,124.41612466,124.56,124.58,124.07873067,123.84,123.8385,123.83955983,123.82,123.82,123.14357641,123.82,123.55935581,123.48526255,123.01227446,123.1568473,123.12,123.00836206,123.01474775,123.22,123.22,123.22,123.5,124.30549744,124.34,124.29,124.19660192,124.14256064,123.58818182,123.30272352,123.12,123.3,123.6861175,124.12262639,124.43537065,123.35,124.57,124.06369327,124.43251691,124.53,124.33416001,123.44664636,123.67357701,124.4,124.39,124.39,123.78,123.58,123.58,123.43884593,123.58,123.58,123.4,124.37,124.37947368,124.37,124.36999925,124.1,123.9,124.1,124.1,124.35,123.94232214,124.32010164,123.94222708,124.317,123.92,124.32,124.25,123.90447239,123.44608996,123.41594798,123.5,123.40123766,123.36340953,123.44084687,123.5,123.4,123.4,123.4,123.36,123.33290323,123.32,123.32,123.39261828,123.04426228,123.01,123.06438541,123.39190806,123.21224121,123.3985,123.00436529,
324.94627524,324.67855736,324.61528402,324.71103734,324.5897112,324.50670162,324.96295295,324.71,324.32179282,324.78,324.78,324.78,324.78,324.65829199,324.7784266,324.88820487,324.96591491,325.223446,325.2825725,325.88271962,325.89130348,325.79919894,325.89837999,325.76482088,325.97703083,326.11454324,326.33370784,326.45537361,326.49539342,326.66603112,326.7,326.76568967,326.3816536,326.88695692,326.73292691,327.33631076,327.30925119,327.70128199,327.91021308,327.77,327.94,327.52104882,327.47754154,327.23633624,327.15911586,327.17276833,326.9392707,327.08560114,327.53792731,327.3128436,327.35818686,327.62,327.43145949,327.42,327.58919724,327.79726448,327.90143828,327.99807618,327.95710759,327.45694948,327.55981646,327.55021405,327.54889055,327.42511294,327.29,327.9380742,327.95766081,327.45017789,327.34887781,327.98956068,327.93171066,328.18865167,328.66297314,328.71163981,328.84950193,328.5531558,328.82,328.81664439,329.01837565,329.93281211,330.65444787,330.10498651,330.27235471,329.78617925,329.78,329.79524619,330.51298884,330.04184948,329.5047131,329.11,329.63537351,329.27,329.84186309,329.39760112,329.14040838,329.10851439,328.87889512,328.96966965,328.80767946,328.8,
4158.7261129,4161.663773,4161.0983881,4166.9159673,4168.7360426,4164.4250181,4168.0760535,4171.8558535,4169.2350252,4172.021727,4161.803846,4169.6228962,4170.5904801,4171.1549348,4166.5890413,4169.4934647,4166.4657933,4167.4624445,4163.8422881,4158.5286063,4159.1354333,4166.5126442,4167.4839914,4158.2456549,4155.1648454,4163.9138572,4161.6107515,4162.4046916,4170.0209662,4164.1935351,4167.4533177,4161.0002612,4161.1888967,4156.8654208,4155.3735217,4155.4641045,4153.640945,4154.1060625,4161.7490327,4167.1962645,4170.8879763,4156.0223436,4165.972078,4157.3041393,4162.5713139,4157.2019481,4160.2113705,4159.9598365,4162.8748213,4151.5776656,4151.0042091,4156.9527627,4156.462635,4153.8272878,4151.1398486,4150.3490843,4149.7508789,4152.86,4149.9284914,4147.000058,4147.01,4150.2310811,4158.610561,4151.340395,4156.160265,4159.9473572,4161.7289344,4161.9250317,4164.3443625,4167.8008522,4170.98,4170.99,4171.2776147,4166.04,4168.2639247,4171.9852586,4171.455,4166.0674442,4167.0581173,4165.0500089,4165.2491355,4171.2883698,4169.9561934,4173.2196455,4168.5543771,4174.7106224,4174.9210072,4171.4298486,4172.9391301,4174.99,4172.8594989,4171.2188537,4167.6596058,4172.5960414,4166.5796884,4173.1089825,4168.5361028,4164.9357851,4165.4236273,4162.9556473,
235.49463677,236.19,236.22549601,235.43865466,235.85676964,235.24635149,234.84347078,234.38204177,234.91592721,234.13484545,234.16183044,235.56432176,235.77119306,235.86,235.61071881,235.65811252,235.75,235.54,235.57761834,235.61475238,235.5311352,235.14975388,235.58030914,235.76403825,235.0,234.59355167,235.02753848,235.6,235.6,235.6,235.6,235.61705666,235.7,235.87,235.87,235.86,235.7,235.87951848,235.71207447,236.01207943,235.7,235.8012388,235.83443687,235.7,235.91,235.7,235.91,235.75,236.03235912,236.07,236.07,235.91,236.07,236.07,235.60878522,235.13987298,235.60761015,236.03162609,236.15938504,236.22448385,236.34007627,236.38,236.0,236.0,235.42478022,235.49134163,235.85,235.85859533,235.89,235.89,235.71424682,235.89,235.9,235.89,235.9,235.7482967,235.1507811,235.85,235.70487076,235.38619621,235.06568953,235.91,235.97611419,235.10616701,235.36,234.87454635,234.70751631,235.35,235.19719507,235.35,235.23625882,235.35663824,235.36,235.36,235.36,235.23207517,235.33565728,235.72758953,236.02223644,236.09808607,
10879.97364,10880.219636,10883.15897,10887.639456,10889.638371,10891.645072,10900.143129,10888.112014,10886.678583,10872.371974,10874.516509,10874.307604,10872.405938,10873.418041,10873.279055,10856.979627,10855.641189,10857.775191,10872.087548,10868.07,10875.28,10875.28,10876.154929,10897.941944,10900.086111,10900.418427,10907.004518,10938.743732,10942.959155,10942.74637,10945.153572,10940.344869,10926.235578,10922.05378,10919.247311,10919.929149,10919.391067,10919.36,10919.36,10919.211025,10915.244491,10910.46646,10913.32,10917.901539,10919.36,10923.936451,10925.01,10925.096164,10925.54,10925.549033,10927.795164,10939.945697,10927.300262,10938.023433,10946.402933,10954.19351,10950.551138,10950.4,10935.775432,10939.526344,10938.81969,10939.2,10939.347384,10942.074218,10957.244516,10958.322593,10953.076539,10958.49975,10951.633045,10954.378302,10940.223402,10950.26,10937.856902,10948.669864,10935.98706,10947.212015,10936.929196,10939.865663,10936.653274,10939.8,10943.475361,10949.99,10949.364811,10952.318955,10952.149307,10941.031218,10942.214781,10951.986894,10945.237402,10933.819414,10937.381513,10936.241593,10932.825789,10894.767458,10886.780937,10882.913015,10887.490782,10903.933513,10903.727079,10898.730298,
435.99450786,436.14,436.61535598,437.10313071,437.59650348,437.19617323,438.24932986,438.33174172,438.20486742,438.06719072,437.70690727,437.42,437.28551299,437.77,437.76243958,437.70406423,437.73602904,437.77,437.48430367,437.6433554,437.55447593,437.77,437.56002634,437.76749487,437.83446415,437.99950713,438.57369265,438.6569088,439.1167395,439.1368444,438.99350953,438.65,438.6520681,439.05588313,438.74502712,439.21909169,439.30607754,439.23937782,438.75813424,438.98,438.91980339,438.76100797,438.89958761,439.0,438.99,438.56585232,438.11285967,438.48667949,438.99955416,438.99,438.22302229,438.95708013,438.97892356,438.98757437,439.03592882,439.9221701,439.03971832,438.64431423,438.52,438.47221328,438.71356959,438.99487475,439.0,439.0,439.0,439.0,439.20723425,440.32310575,439.42234542,439.40503329,438.74758615,439.43122012,438.45316382,438.76652762,438.58340515,438.71951611,439.14,438.5938114,438.21731445,438.9496482,438.97867277,438.56070363,438.59,438.12559857,438.3,438.8926904,438.62094993,438.7,439.09747105,439.57264469,439.05512156,438.93,439.13,439.21016558,439.58,439.08938928,439.00690272,438.61849481,438.98773075,439.0,
3985.0153644,3980.4172383,3969.5269601,3972.0110086,3967.3175213,3980.6306882,3980.0273117,3983.6671659,3982.6454097,3989.5097163,3996.213684,4001.9226215,4001.2963518,3990.3527794,3986.4681768,3995.5139027,4006.4198492,4023.6535062,4024.8565999,4023.4329859,4029.5040922,4026.6270043,4037.1384797,4036.9352189,4044.901164,4063.2028964,4058.8739259,4052.3439494,4047.6264367,4055.7489223,4068.2146671,4071.4347824,4083.3073164,4083.3658694,4084.9665387,4085.2994858,4092.1306515,4095.0929314,4093.1328046,4092.305816,4091.4658635,4088.8352596,4083.9298797,4083.7444595,4073.0059734,4081.8764744,4091.6179676,4093.3412085,4099.2143849,4109.1639346,4124.0335048,4131.5782202,4137.1915944,4129.833534,4116.9465063,4113.8350218,4108.4163381,4090.6416152,4087.1290052,4083.5102691,4095.9508384,4102.2137489,4096.6085122,4095.5828819,4098.2459647,4095.4211144,4099.430995,4097.1352225,4096.3306523,4083.485582,4068.07198,4087.2788569,4097.9421011,4091.9482812,4107.610246,4101.6753108,4115.0043215,4112.200359,4115.2528171,4116.8037147,4112.5788811,4110.9281201,4112.6709419,4109.2092381,4116.0179635,4117.4680886,4109.6039181,4116.1278902,4119.9561776,4119.4742922,4107.47,4115.1076269,4112.7732663,4115.4943707,4113.2256219,4106.0566802,4108.2980548,4117.0854546,4124.5011447,4119.4228643,
524.84447358,525.37491324,525.39905318,527.25666958,527.86033404,527.87055226,527.93,527.88,527.8,527.75,527.69923918,526.13,525.7,523.76799591,525.96621225,525.69996879,526.11264458,524.03159,523.64211701,523.38,523.38,523.38,525.6,525.59,525.49989636,525.97,525.62,525.92,522.95456545,521.50769231,521.81,522.83,522.85833333,522.95076923,521.91827039,523.68649318,524.53098632,522.35,525.59,523.06422,525.04666662,522.84038,527.23533998,525.0,525.0,525.0,525.81840299,525.38408,525.27,525.27,523.53766511,525.0,523.80318511,524.4114787,525.0,523.82,525.0,524.20441583,525.7159647,526.48,524.29710526,524.11,525.67599998,524.27799534,526.47078285,524.09,524.07067153,526.05,526.46216726,526.12,526.49,524.19532766,525.69666667,526.46067449,523.95321446,523.71567998,526.30882745,526.04,525.99,525.9,525.14,525.14,525.39572511,524.0,522.25156723,522.02,524.24,524.25,524.25,525.160004,525.55209895,525.4117217,525.55318951,523.99,523.99,522.08,522.00817628,521.4950002,521.20210456,520.45704887,
378.13978518,378.75889552,378.67,378.35358966,377.98,377.92,377.9,377.63784994,377.97,377.96,377.97,377.56074829,377.27670548,377.75,377.10757078,376.28545877,376.70726676,377.8978397,376.34691479,376.17115087,376.22,376.89094856,376.95683751,376.10445933,376.40327884,376.86308611,376.83297268,376.43079462,376.83,376.93016138,376.9715999,377.03759207,377.06437617,377.54568813,377.41,377.5,377.64754474,377.188605,378.20487752,378.64943894,378.83915637,379.42767197,379.23129235,378.28,379.18613463,379.87779577,380.0836051,381.41763578,382.85103246,383.06148013,383.3553889,383.62832495,384.08270183,383.52292802,383.21799759,383.88278698,382.53891852,381.9995657,382.56197471,383.17867859,383.451292,382.63132777,382.89242123,382.40305556,382.41911806,382.41032295,382.28282967,382.12770499,381.96464156,382.16,382.17428365,381.48828612,382.13850983,382.23029356,382.23,382.25443046,382.23,381.73911935,381.82,381.58336366,382.51286129,382.7145374,381.78813427,382.56917165,382.59874734,382.64995171,382.93426187,382.15051876,382.34933896,382.48317711,382.9,382.01,382.07,382.08373688,382.05,382.06,382.11571625,382.642389,382.68577794,382.14,
413.44712028,413.5934921,413.73486389,413.92541447,414.45662835,414.78634977,414.48937896,414.86569728,414.8,414.80090308,414.98,414.07934999,413.78023829,414.12182917,414.41218339,414.10736823,414.13368638,414.20631585,414.23,414.571733,414.0,414.23,414.98,414.95158657,413.88636486,414.61,412.42323288,410.77232856,408.25761171,409.50000892,409.1310404,409.3654216,409.25814478,410.38281287,411.23636839,410.70923127,410.7454081,409.72794426,409.7084846,409.8174587,410.39628747,409.62870651,409.60948515,409.42563056,408.92637723,408.18017366,407.02377497,406.57992023,406.94565518,402.66997812,404.63654609,404.4128364,404.58527747,405.44862791,406.6848894,407.54009788,408.21176636,408.57538633,408.25883912,408.5891418,409.06466666,408.73595884,408.8244668,409.75324819,409.9801916,410.23853087,410.66991269,410.72945378,410.83825489,410.89,410.3888755,410.24,410.60598637,410.63989015,410.14835299,409.84678287,409.99864025,409.83640832,409.92997016,409.83384389,409.87219604,409.63485165,409.89596536,409.73027253,409.46314855,409.29696123,409.32704242,409.99411879,409.71104757,409.53634295,410.82773048,411.43996318,412.40461261,413.66998879,413.65208857,413.44351591,412.77140101,413.28590403,412.52747799,412.46735113,
